2.1    6.6    -0.479721222514
2.1    7.2    -0.30712379137
2.1    7.8    -0.0272391838931
2.1    8.4    0.262160854194
2.1    9.0    0.459980563496
2.4    0.0    -0.737393715541
2.4    0.6    -0.608597295647
2.4    1.2    -0.267200330929
2.4    1.8    0.167537396784
2.4    2.4    0.54374949172
2.4    3.0    0.730014245426
2.4    3.6    0.661264020564
2.4    4.2    0.361515248633
2.4    4.8    -0.0645212005045
2.4    5.4    -0.468018538019
2.4    6.0    -0.708023535225
2.4    6.6    -0.700695541613
2.4    7.2    -0.448594436177
2.4    7.8    -0.0397863880423
2.4    8.4    0.382920190098
2.4    9.0    0.671861729153
2.7    0.0    -0.904072142017
2.7    0.6    -0.746162937254
2.7    1.2    -0.327597551266
2.7    1.8    0.20540708442
2.7    2.4    0.666657115919
2.7    3.0    0.895024636982
2.7    3.6    0.810734302327
2.7    4.2    0.443231150897
2.7    4.8    -0.0791053933824
2.7    5.4    -0.573808147876
2.7    6.0    -0.868063207753
2.7    6.6    -0.859078814826
2.7    7.2    -0.549993476028
2.7    7.8    -0.0487795926415
2.7    8.4    0.469474405852
2.7    9.0    0.823727487519
3.0    0.0    -0.9899924966
3.0    0.6    -0.817076065938
3.0    1.2    -0.358731458017
3.0    1.8    0.224928368958
3.0    2.4    0.730014245426
3.0    3.0    0.980085143325
3.0    3.6    0.887784103434
3.0    4.2    0.485354534504
3.0    4.8    -0.0866233370652
3.0    5.4    -0.628341184829
3.0    6.0    -0.950561379243
3.0    6.6    -0.940723136064
3.0    7.2    -0.602263236684
3.0    7.8    -0.0534154615079
3.0    8.4    0.514091871145
3.0    9.0    0.902012122691
3.3    0.0    -0.987479769909
3.3    0.6    -0.815002223109
3.3    1.2    -0.357820952015
3.3    1.8    0.22435747219
3.3    2.4    0.728161376555
3.3    3.0    0.977597562755
3.3    3.6    0.885530794625
3.3    4.2    0.484122643053
3.3    4.8    -0.086403476034
3.3    5.4    -0.626746375099
3.3    6.0    -0.948148733735
3.3    6.6    -0.938335461267
3.3    7.2    -0.600734616098
3.3    7.8    -0.0532798862825
3.3    8.4    0.512787040683
3.3    9.0    0.899722701363
3.6    0.0    -0.896758416334
3.6    0.6    -0.740126658971
3.6    1.2    -0.324947366051
3.6    1.8    0.203745390625
3.6    2.4    0.661264020564
3.6    3.0    0.887784103434
3.6    3.6    0.804175657266
3.6    4.2    0.439645517736
3.6    4.8    -0.07846544982
3.6    5.4    -0.569166178289
3.6    6.0    -0.861040785668
3.6    6.6    -0.852129074314
3.6    7.2    -0.545544161395
3.6    7.8    -0.0483849774964
3.6    8.4    0.465676471086
3.6    9.0    0.817063730722
3.9    0.0    -0.7259323042
3.9    0.6    -0.59913778467
3.9    1.2    -0.263047199652
3.9    1.8    0.16493334012
3.9    2.4    0.535297919026
3.9    3.0    0.718667534198
3.9    3.6    0.65098590348
3.9    4.2    0.355896167695
3.9    4.8    -0.0635183386634
3.9    5.4    -0.460744061892
3.9    6.0    -0.697018628613
3.9    6.6    -0.689804535007
3.9    7.2    -0.441621871522
3.9    7.8    -0.0391679827731
3.9    8.4    0.376968409228
3.9    9.0    0.661418890436
4.2    0.0    -0.490260821341
4.2    0.6    -0.404629716447
4.2    1.2    -0.177649810329
4.2    1.8    0.111388285555
4.2    2.4    0.361515248633
4.2    3.0    0.485354534504
4.2    3.6    0.439645517736
4.2    4.2    0.240355672942
4.2    4.8    -0.0428973234875
4.2    5.4    -0.311165050659
4.2    6.0    -0.47073387336
4.2    6.6    -0.465861810998
4.2    7.2    -0.298250815126
4.2    7.8    -0.0264522288008
4.2    8.4    0.25458688208
4.2    9.0    0.44669147054
4.5    0.0    -0.210795799431
4.5    0.6    -0.173977280744
4.5    1.2    -0.0763834925349
4.5    1.8    0.0478932471832
4.5    2.4    0.155439497763
4.5    3.0    0.208686259751
4.5    3.6    0.189032907267
4.5    4.2    0.103344921764
4.5    4.8    -0.0184444181635
4.5    5.4    -0.133790592177
4.5    6.0    -0.202399863164
4.5    6.6    -0.200305038867
4.5    7.2    -0.128237901682
4.5    7.8    -0.0113735760111
4.5    8.4    0.10946386698
4.5    9.0    0.19206243194
